Src,Species,Duration,Bitrate ,Sampling Rate,Channels
https://www.xeno-canto.org/sounds/uploaded/UPZQVPMXNE/XC565230-13%20mar%20crossbill.mp3,Loxia curvirostra,5 s,bitrate: 90603 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/EPXMBJVSYK/XC564371-RECR%20ME.mp3,Loxia curvirostra,21 s,bitrate: 177110 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/PSTCNWXKNE/XC564128-crossbill%20flock.mp3,Loxia curvirostra,17 s,bitrate: 180400 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/CXFHOPIVAS/XC562492-27%20May%20Crossbill%20%28online-audio-converter.com%29.mp3,Loxia curvirostra,16 s,bitrate: 128213 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/DPIOYNLZQT/XC558183-Cr%20singing%20%28online-audio-converter.com%29.mp3,Loxia curvirostra,19 s,bitrate: 320441 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/DPIOYNLZQT/XC557943-CR%20family%20%284%20birds%29%20%28online-audio-converter.com%29.mp3,Loxia curvirostra,48 s,bitrate: 320174 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/TLPLNAINFU/XC554850-SNI-199GRANKORSNEBB-EVENES-03052020-08_01.mp3,Loxia curvirostra,34 s,bitrate: 320224 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/PQDMTRPGRL/XC553333-LoxiaRossim_HP10N3_07jan20_12h30.mp3,Loxia curvirostra,46 s,bitrate: 320168 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/PVQOLRXXWL/XC551428-Red%20Crossbills%20in%20Johnny%20Park%20Boulder%20CO%20on%204.9.20%20at%2014.33%20for%201.02.mp3,Loxia curvirostra,63 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/XDCPMYMSWN/XC549830-LOXCUR2020-04-19-M.mp3,Loxia curvirostra,14 s,bitrate: 320582 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/KZYUWIRZVH/XC548206-CROSSBI_Red%20Type%204%20Wheeler%20CG%2C%20GBNP%203000m%20060818%200553.mp3,Loxia curvirostra,21 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/KZYUWIRZVH/XC548205-CROSSBILL_Red_c_flight%20L%20Penstemon%20CG%2C%20S%20Hills%202000m%20061218%202015.mp3,Loxia curvirostra,11 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/KZYUWIRZVH/XC548203-CROSSBI_Red_c_flight%20Type%202%20nr%20DJ%20CG%2C%20S%20Hills%20ID%202100m%20061318%200756.mp3,Loxia curvirostra,3 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/KZYUWIRZVH/XC548202-CROSSBI_Red_c%20Types%202%2C%204%20%20nr%20DJ%20CG%2C%20S%20Hills%202100m%20061318%200800.mp3,Loxia curvirostra,207 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/KZYUWIRZVH/XC548201-CROSSBI_Red%20Type%202%20nr%20DJ%20CG%2C%20S%20Hills%202100m%20061419%200721.mp3,Loxia curvirostra,3 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/TJSRKPHQNP/XC544716-1626-1781628-5918.mp3,Loxia curvirostra,24 s,bitrate: 320347 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/NCKVRGEJTE/XC541703-CrossbillN6excitementcalls3HStyes083023Mar20.mp3,Loxia curvirostra,23 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/MLICYBARER/XC540548-BECCCROISE%20DS%202%20C%20vol%20HP09-28_29%20B08h16m25s07aug2015..mp3,Loxia curvirostra,10 s,bitrate: 123501 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/MLICYBARER/XC539869-BECCROISE%20DES%20SAPINS%20D%20cri%20ad%2025-5%2012h25%20280413%20MD30C%27VExtr.mp3,Loxia curvirostra,26 s,bitrate: 114971 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/INCBVJJLBJ/XC539658-Default%20Project.mp3,Loxia curvirostra,66 s,bitrate: 143072 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/NCKVRGEJTE/XC539652-CrossbillsongN6HStyes16Mar20longversion.mp3,Loxia curvirostra,35 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EJIITXAJNY/XC539620-Kruisbek%20200326%20Kalmthoutse%20heide.mp3,Loxia curvirostra,7 s,bitrate: 137530 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EJIITXAJNY/XC539619-Kruisbek%20191017%20Kalmthoutse%20heide.mp3,Loxia curvirostra,14 s,bitrate: 137026 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/XDCPMYMSWN/XC539573-LOXCUR2020-03-22_mp3.mp3,Loxia curvirostra,55 s,bitrate: 320151 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/XIBLXHRPJO/XC538823-LOXCUR%20ec%20Kikepera%207%20200323_0804.mp3,Loxia curvirostra,22 s,bitrate: 130085 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/XIBLXHRPJO/XC538819-LOXCUR%20Kikepera%2022%20200324_0815.mp3,Loxia curvirostra,9 s,bitrate: 122768 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/XIBLXHRPJO/XC538817-LOXCUR%20Kikepera%2022%20200324_0740.mp3,Loxia curvirostra,8 s,bitrate: 131265 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/XIBLXHRPJO/XC538812-LOXCUR%20Kikepera%209%20200322_0630.mp3,Loxia curvirostra,5 s,bitrate: 125425 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/XIBLXHRPJO/XC538519-LOXCUR%20Kikepera%204%20200322_0930.mp3,Loxia curvirostra,13 s,bitrate: 123809 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/XIBLXHRPJO/XC538509-LOXCUR%20Kikepera%20K6%20200322_1700.mp3,Loxia curvirostra,6 s,bitrate: 122267 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/RJUNGDNCSJ/XC537380-Bec-crois%C3%A9_des_sapins_cris_puis_envol.mp3,Loxia curvirostra,6 s,bitrate: 90910 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/RJUNGDNCSJ/XC537379-Bec-crois%C3%A9_des_sapins_chant_puis_envol.mp3,Loxia curvirostra,19 s,bitrate: 92052 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC537323-Red%20Crossbill%20-CA%2C%20Mt%20Laguna%2C%20Mar%2021%2C%202020%2C%200654%20AM.mp3,Loxia curvirostra,20 s,bitrate: 128000 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/YDQKMZXDRL/XC536619-DM673148_FiKreuz_Noise_rau1cut1.mp3,Loxia curvirostra,18 s,bitrate: 256338 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/NCKVRGEJTE/XC536559-Crossbillunknownfc2HStyes20Mar20.mp3,Loxia curvirostra,24 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/ESCLFWYSUW/XC536390-Crossbill%20FC%20and%20EC%20Glen%20Tanar%2019%20Mar%2020.mp3,Loxia curvirostra,6 s,bitrate: 91367 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/ESCLFWYSUW/XC536379-Crossbill%20FC%20Glen%20Tanar%2019%20Mar%2020.mp3,Loxia curvirostra,9 s,bitrate: 90970 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/NCKVRGEJTE/XC536364-crossbillunknownfcHStyes20Mar20.mp3,Loxia curvirostra,13 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/XC536027-Mindre%20korsn%C3%A4bb_Ural%2001.mp3,Loxia curvirostra,16 s,bitrate: 185826 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/NCKVRGEJTE/XC534843-CrossbillsongN6HStyes16Mar20.mp3,Loxia curvirostra,24 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/ESCLFWYSUW/XC534610-Crossbill%20FC%20Darnaway%2015%20Mar%2020.mp3,Loxia curvirostra,5 s,bitrate: 93753 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/RFGQDPLDEC/XC534105-Grankorsnebb%20XC%20Stange%20Tangen%20Elias%20A.%20Ryberg20200312093517_100.mp3,Loxia curvirostra,103 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/ESCLFWYSUW/XC533630-Crossbill%20FC%20%26%20Song%20Abernethy%209%20Mar%2020.mp3,Loxia curvirostra,34 s,bitrate: 91201 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/ESCLFWYSUW/XC533629-Crossbill%20N6%20FC%20Abernethy%209%20Mar%2020%20.mp3,Loxia curvirostra,13 s,bitrate: 89405 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/ESCLFWYSUW/XC533628-Crossbill%20FC%20Abernethy%209%20Mar%2020%20.mp3,Loxia curvirostra,13 s,bitrate: 89405 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/RFGQDPLDEC/XC533562-Grankorsnebb%202%20XC%20Hammerstadmarka%20Stange%20Elias%20A.%20Ryberg20200309083716_028.mp3,Loxia curvirostra,98 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/XDCPMYMSWN/XC533351-LOXCUR2020-03-02_MP3.mp3,Loxia curvirostra,7 s,bitrate: 186607 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/HNYFHZLJOD/XC533269-Recording%203-7%2011-24%20CC%20clip.mp3,Loxia curvirostra,6 s,bitrate: 96000 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/LKSFUYYSUK/XC532240-200306_25B%20sel%20Korsn%C3%A4bb%20gr%C3%B6nsiska.mp3,Loxia curvirostra,19 s,bitrate: 191762 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EVFVYRATSX/XC532117-LOC_Sowno_200304_02.mp3,Loxia curvirostra,53 s,bitrate: 192000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EVFVYRATSX/XC532115-LOC_Sowno_200303_09.mp3,Loxia curvirostra,14 s,bitrate: 192000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/XC532025-Mindre%20korsn%C3%A4bb_10.mp3,Loxia curvirostra,7 s,bitrate: 187349 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/XC532024-Mindre%20korsn%C3%A4bb_09.mp3,Loxia curvirostra,9 s,bitrate: 186320 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/XC532023-Mindre%20korsn%C3%A4bb_08.mp3,Loxia curvirostra,35 s,bitrate: 168547 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/ESCLFWYSUW/XC531755-Crossbill%20N6%20Birkhall%203%20Mar%2020.mp3,Loxia curvirostra,5 s,bitrate: 91790 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/ESCLFWYSUW/XC531751-Crossbill%20Birkhall%203%20Mar%2020%20possible%20N2.mp3,Loxia curvirostra,6 s,bitrate: 92519 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/RKAYEOOLQW/110511_06b_TreeSparrow_Faxan.mp3,Passer montanus,4 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/Passer_montanus.55.315_12.316_23m_Stevns4Jun2011.1300hrs.chirping_flock.mp3,Passer montanus,77 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/OXSIOLJJUP/LS110014%20Tree%20sparrow%20Chiang%20Mai%20with%20Common%20Myna.mp3,Passer montanus,5 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/PNYKOPBQBQ/PMON18h21m33s09apr2011%20%282%29.mp3,Passer montanus,21 s,bitrate: 192000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/WMCVMVFULW/20110319_Eurasian_Tree_Sparrow_03.mp3,Passer montanus,19 s,bitrate: 192000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/WMCVMVFULW/20110319_Eurasian_Tree_Sparrow_02_duetlike.mp3,Passer montanus,32 s,bitrate: 192000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/WMCVMVFULW/20110319_Eurasian_Tree_Sparrow_1.mp3,Passer montanus,27 s,bitrate: 192000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/Passer_montanus_Mindanao-6Dec09-FRL_PH_R09.0013_0-32_C.mp3,Passer montanus,33 s,bitrate: 128000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/Passer%20montanus%20June86.mp3,Passer montanus,26 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/EUHNGQTHJS/Sparrow%2CTree-101130-006.mp3,Passer montanus,18 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/LKXIRZNJXF/XC596079-201011_1542_EurasianTreeSparrow_11h15_fc.mp3,Passer montanus,4 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/LKXIRZNJXF/XC595881-201011_1552_EurasianTreeSparrow_12h23.mp3,Passer montanus,8 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/FFFADKCCII/XC595176-Tsp-7806D37b.mp3,Passer montanus,67 s,bitrate: 256000 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/LKXIRZNJXF/XC594440-201011_1513_EurasianTreeSparrow_10h08_fc.mp3,Passer montanus,18 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/LKXIRZNJXF/XC594392-201011_1495_EurasianTreeSparrow_8h41.mp3,Passer montanus,1 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/SPMWIWZKKC/XC594272-200929_2827_ETSP.mp3,Passer montanus,76 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/SPMWIWZKKC/XC594271-200929_2826_ETSP.mp3,Passer montanus,89 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/XC593075-residPol36929mp3%20%284%29.mp3,Passer montanus,22 s,bitrate: 319875 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/XC593070-residPol36929mp3%20%281%29.mp3,Passer montanus,495 s,bitrate: 319717 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/OTVUCEGYZN/XC591502-Ringmus%20roep%20NHD%20120820.mp3,Passer montanus,4 s,bitrate: 137642 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/XC590206-poleAY31750mp3%20%2816%29.mp3,Passer montanus,31 s,bitrate: 319592 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/XC586630-cuTela1ALLfeedii36749mp3%20%285%29.mp3,Passer montanus,7 s,bitrate: 320202 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/GWHQFOGHOO/XC585888-Passer%20montanus%20-%20Rydzyna%2031.08.2020%2013.36.mp3,Passer montanus,430 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/BINTKORPTA/XC585861-2600%209.mp3,Passer montanus,43 s,bitrate: 128071 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/JXZFXAZWHY/XC585842-ZOOM0001.mp3,Passer montanus,409 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EJIITXAJNY/XC583682-Ringmus%20200412%20Essen%20hoek.mp3,Passer montanus,67 s,bitrate: 150113 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EJIITXAJNY/XC583681-Ringmus%20200412%20Essen%20hoek%20bis.mp3,Passer montanus,14 s,bitrate: 149526 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/JXZFXAZWHY/XC582759-mietkow2.bez%20nazwy.mp3,Passer montanus,22 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/JXZFXAZWHY/XC582608-roszkowo.bez%20nazwy.mp3,Passer montanus,47 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/RFRTVEHIZX/XC582307-200721_EurasianTreeSparrow_call_PortmoreLough_OC.mp3,Passer montanus,66 s,bitrate: 174777 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/XC581800-mazurek%20Mietk%C3%B3w%2010.08.2020%20%20%2014.50.mp3,Passer montanus,25 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/POVKNQVSGU/XC581522-Passer%20montanus_call_09_08_20_Alvarenga%20%28online-audio-converter.com%29.mp3,Passer montanus,83 s,bitrate: 128040 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/HNYFHZLJOD/XC580461-200802-TS%20clip.mp3,Passer montanus,4 s,bitrate: 192000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC578968-Moineau%20friquet%20cris.mp3,Passer montanus,58 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/ZPYEHLWXXX/XC576636-Sparrow%2C%20Eurasian%20Tree_2018-05-11_1153_Japan_Aichi_HujimaeHigata.mp3,Passer montanus,119 s,bitrate: 184439 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC575737-Moineau%20friquet%20deux%20types%20de%20cris%20en%20vol.mp3,Passer montanus,4 s,bitrate: 134632 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC575736-Moineau%20friquet%20cris%20de%20vol%20en%20tak%20%2B.mp3,Passer montanus,4 s,bitrate: 132444 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC575735-Moineau%20friquet%20cri%20dux%20en%20vol.mp3,Passer montanus,2 s,bitrate: 132923 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC575734-Moineau%20friquet%20cri%20de%20vol.mp3,Passer montanus,5 s,bitrate: 134218 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC575423-Moineau%20friquet%20vol.mp3,Passer montanus,5 s,bitrate: 141453 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/XC574536-Gorri%C3%B3n%20molinero%20call%2C%2008_24.mp3,Passer montanus,15 s,bitrate: 320558 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/PNYKOPBQBQ/XC573622-PASMON010720-T015%20%282%29.mp3,Passer montanus,146 s,bitrate: 128000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/TFOGOENSTQ/XC572998-200626_2481%201216%20Feldsperling.%20D%2C%20B%2C%20Eiskeller.%20Stephan%20Risch.mp3,Passer montanus,23 s,bitrate: 128000 bps, audio sampling rate: 32000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/UFQLADIZVY/XC571701-20200626_treesparrowbulbulD.mp3,Passer montanus,38 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/XC568377-Gorri%C3%B3n%20molinero%20call%2C%2007_48.mp3,Passer montanus,38 s,bitrate: 320221 bps, audio sampling rate: 44100 Hz, number of channels: 2
